county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Alpine,2022-12-25,0.95,0,0,1,0,1,1.0337698195659788
Alpine,2023-01-01,0.5,0,0,0,0,1,0.8716401639118626
Alpine,2023-01-01,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-01-01,0.95,0,0,1,0,1,1.0406071975674474
Alpine,2023-01-08,0.5,0,0,0,0,1,0.8755584477655205
Alpine,2023-01-08,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-01-08,0.95,0,0,1,0,1,1.0656151912223069
Alpine,2023-01-15,0.5,0,0,0,0,1,0.8797755218642467
Alpine,2023-01-15,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-01-15,0.95,0,0,1,0,1,1.0695944431537945
Alpine,2023-01-22,0.5,0,0,0,0,1,0.8801853647107397
Alpine,2023-01-22,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-01-22,0.95,0,0,1,0,1,1.0898721110539122
Alpine,2023-01-29,0.5,0,0,0,0,1,0.8837094929787271
Alpine,2023-01-29,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-01-29,0.95,0,0,1,0,1,1.0897751461356
Alpine,2023-02-05,0.5,0,0,0,0,1,0.8867616198521255
Alpine,2023-02-05,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-02-05,0.95,0,0,1,0,1,1.0890085154417146
Alpine,2023-02-12,0.5,0,0,0,0,1,0.8899958999975628
Alpine,2023-02-12,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-02-12,0.95,0,0,1,0,1,1.0889162767368477
Alpine,2023-02-19,0.5,0,0,0,0,1,0.8935052386877613
Alpine,2023-02-19,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-02-19,0.95,0,0,1,0,1,1.0860280072481567
Alpine,2023-02-26,0.5,0,0,0,0,1,0.8964649854171745
Alpine,2023-02-26,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-02-26,0.95,0,0,1,0,1,1.0840484357110285
Alpine,2023-03-05,0.5,0,0,0,0,1,0.8993723387536576
Alpine,2023-03-05,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-03-05,0.95,0,0,1,0,1,1.0836136493943946
Alpine,2023-03-12,0.5,0,0,0,0,1,0.9028705576004332
Alpine,2023-03-12,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-03-12,0.95,0,0,1,0,1,1.080057031472308
Alpine,2023-03-19,0.5,0,0,0,0,1,0.905770610566048
Alpine,2023-03-19,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-03-19,0.95,0,0,1,0,1,1.0743779670092006
Alpine,2023-03-26,0.5,0,0,0,0,1,0.9090128294949832
Alpine,2023-03-26,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-03-26,0.95,0,0,1,0,1,1.072821063621464
Alpine,2023-04-02,0.5,0,0,0,0,1,0.912275810400959
Alpine,2023-04-02,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-04-02,0.95,0,0,1,0,1,1.068975115249172
Alpine,2023-04-09,0.5,0,0,0,0,1,0.9150693889963688
Alpine,2023-04-09,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-04-09,0.95,0,0,1,0,1,1.0653514811747358
Alpine,2023-04-16,0.5,0,0,0,0,1,0.9175061117318186
Alpine,2023-04-16,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-04-16,0.95,0,0,1,0,1,1.062838302303725
Alpine,2023-04-23,0.5,0,0,0,0,1,NA
Alpine,2023-04-23,0.04999999999999999,0,0,0,0,1,NA
Alpine,2023-04-23,0.95,0,0,1,0,1,NA
Amador,2022-06-19,0.5,5,1,69,0,88,1.1265472767992142
Amador,2022-06-19,0.04999999999999999,1,0,51,0,88,NA
Amador,2022-06-19,0.95,9,3,92,2,90,1.2505621280417316
Amador,2022-06-26,0.5,5,1,87.5,0,89,1.054452315682644
Amador,2022-06-26,0.04999999999999999,2,0,67,0,88,NA
