date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death
2022-07-17,Tehama,0.95,10,142,2,2,36,162,198
2022-07-24,Tehama,0.5,3,108,0,0,22,162,184
2022-07-24,Tehama,0.05,0,89,0,0,11,162,173
2022-07-24,Tehama,0.95,9,130,2,2,36,162,198
2022-07-31,Tehama,0.5,3,89,0,0,22,162,184
2022-07-31,Tehama,0.05,0,71,0,0,12,162,174
2022-07-31,Tehama,0.95,8,108,2,2,37,162,199
2022-08-07,Tehama,0.5,2,72,0,0,23,162,185
2022-08-07,Tehama,0.05,0,57,0,0,12,162,174
2022-08-07,Tehama,0.95,8,89,2,2,37,162,199
2022-08-14,Tehama,0.5,2,60,0,0,23,162,185
2022-08-14,Tehama,0.05,0,46,0,0,12,162,174
2022-08-14,Tehama,0.95,7,75,2,1,38,162,200
2022-08-21,Tehama,0.5,1,54,0,0,23,162,185
2022-08-21,Tehama,0.05,0,41,0,0,12,162,174
2022-08-21,Tehama,0.95,6,69,2,1,38,162,200
2022-08-28,Tehama,0.5,1,56,0,0,23,162,185
2022-08-28,Tehama,0.05,0,42,0,0,12,162,174
2022-08-28,Tehama,0.95,6,71,2,1,38,162,200
2022-09-04,Tehama,0.5,1,58,0,0,24,162,186
2022-09-04,Tehama,0.05,0,43,0,0,13,162,175
2022-09-04,Tehama,0.95,5.049999999999272,75,1.0499999999992724,1,39,162,201
2022-09-11,Tehama,0.5,2,62,0,0,24,162,186
2022-09-11,Tehama,0.05,0,43,0,0,13,162,175
2022-09-11,Tehama,0.95,7,86,2,1,39,162,201
2022-09-18,Tehama,0.5,2,66,0,0,24,162,186
2022-09-18,Tehama,0.05,0,42,0,0,13,162,175
2022-09-18,Tehama,0.95,7,102,2,1,39,162,201
2022-09-25,Tehama,0.5,2,70,0,0,24,162,186
2022-09-25,Tehama,0.05,0,41,0,0,13,162,175
2022-09-25,Tehama,0.95,7,123,2,1,39,162,201
2022-10-02,Tehama,0.5,2,75,0,0,24,162,186
2022-10-02,Tehama,0.05,0,40,0,0,13,162,175
2022-10-02,Tehama,0.95,8,147,2,1,40,162,202
2022-10-09,Tehama,0.5,2,80,0,0,25,162,187
2022-10-09,Tehama,0.05,0,39,0,0,13,162,175
2022-10-09,Tehama,0.95,8,178,2,1,40,162,202
2022-10-16,Tehama,0.5,2,84,0,0,25,162,187
2022-10-16,Tehama,0.05,0,38,0,0,14,162,176
2022-10-16,Tehama,0.95,9,210,2,2,40,162,202
2022-10-23,Tehama,0.5,2,90,0,0,25,162,187
2022-10-23,Tehama,0.05,0,37,0,0,14,162,176
2022-10-23,Tehama,0.95,10,244.04999999999927,2,2,41,162,203
2022-10-30,Tehama,0.5,2,95,0,0,26,162,188
2022-10-30,Tehama,0.05,0,36,0,0,14,162,176
2022-10-30,Tehama,0.95,11,276,2,2,41,162,203
2022-11-06,Tehama,0.5,3,100,0,0,26,162,188
2022-11-06,Tehama,0.05,0,36,0,0,14,162,176
2022-11-06,Tehama,0.95,13,312.0499999999993,3,2,42,162,204
2022-11-13,Tehama,0.5,3,105,0,0,27,162,189
2022-11-13,Tehama,0.05,0,35,0,0,15,162,177
2022-11-13,Tehama,0.95,14,337,3,2,43,162,205
2022-11-20,Tehama,0.5,3,110,0,0,27,162,189
2022-11-20,Tehama,0.05,0,34,0,0,15,162,177
2022-11-20,Tehama,0.95,14,353,3,2,43,162,205
2022-11-27,Tehama,0.5,3,115,0,0,28,162,190
2022-11-27,Tehama,0.05,0,34,0,0,15,162,177
2022-11-27,Tehama,0.95,15,361,3,2,44,162,206
2021-12-19,Trinity,0.5,0,4,0,0,0,18,18
2021-12-19,Trinity,0.05,0,0,0,0,0,18,18
2021-12-19,Trinity,0.95,2,9,0,1,1,18,19
2021-12-26,Trinity,0.5,0,7,0,0,0,18,18
2021-12-26,Trinity,0.05,0,2,0,0,0,18,18
2021-12-26,Trinity,0.95,2,15,0,1,2,18,20
2022-01-02,Trinity,0.5,0,14,0,0,0,18,18
2022-01-02,Trinity,0.05,0,6,0,0,0,18,18
2022-01-02,Trinity,0.95,3,25,0,1,2,18,20
2022-01-09,Trinity,0.5,0,28,0,0,0,18,18
2022-01-09,Trinity,0.05,0,15,0,0,0,18,18
2022-01-09,Trinity,0.95,5,42,0,1,2,18,20
2022-01-16,Trinity,0.5,1,43,0,0,1,18,19
2022-01-16,Trinity,0.05,0,27,0,0,0,18,18
2022-01-16,Trinity,0.95,7,62,0,1,2,18,20
2022-01-23,Trinity,0.5,1,51,0,0,1,18,19
2022-01-23,Trinity,0.05,0,32,0,0,0,18,18
2022-01-23,Trinity,0.95,9,71,0,1,2,18,20
2022-01-30,Trinity,0.5,1,42,0,0,1,18,19
2022-01-30,Trinity,0.05,0,26,0,0,0,18,18
2022-01-30,Trinity,0.95,10,60,0,1,3,18,21
2022-02-06,Trinity,0.5,1,29,0,0,1,18,19
2022-02-06,Trinity,0.05,0,17,0,0,0,18,18
2022-02-06,Trinity,0.95,8,44,0,1,3,18,21
2022-02-13,Trinity,0.5,0,20,0,0,1,18,19
2022-02-13,Trinity,0.05,0,10,0,0,0,18,18
2022-02-13,Trinity,0.95,5,32,0,1,4,18,22
2022-02-20,Trinity,0.5,0,13,0,0,1,18,19
2022-02-20,Trinity,0.05,0,5,0,0,0,18,18
2022-02-20,Trinity,0.95,4,22,0,1,4,18,22
2022-02-27,Trinity,0.5,0,7,0,0,1,18,19
2022-02-27,Trinity,0.05,0,2,0,0,0,18,18
2022-02-27,Trinity,0.95,2,15,0,1,4,18,22
2022-03-06,Trinity,0.5,0,4,0,0,1,18,19
2022-03-06,Trinity,0.05,0,1,0,0,0,18,18
2022-03-06,Trinity,0.95,2,8,0,1,4,18,22
2022-03-13,Trinity,0.5,0,2,0,0,1,18,19
2022-03-13,Trinity,0.05,0,0,0,0,0,18,18
2022-03-13,Trinity,0.95,1,6,0,0,4,18,22
2022-03-20,Trinity,0.5,0,1,0,0,1,18,19
2022-03-20,Trinity,0.05,0,0,0,0,0,18,18
2022-03-20,Trinity,0.95,1,4,0,0,4,18,22
2022-03-27,Trinity,0.5,0,1,0,0,1,18,19
2022-03-27,Trinity,0.05,0,0,0,0,0,18,18
2022-03-27,Trinity,0.95,1,3,0,0,4,18,22
2022-04-03,Trinity,0.5,0,1,0,0,2,18,20
2022-04-03,Trinity,0.05,0,0,0,0,0,18,18
2022-04-03,Trinity,0.95,0,3,0,0,4,18,22
2022-04-10,Trinity,0.5,0,1,0,0,2,18,20
2022-04-10,Trinity,0.05,0,0,0,0,0,18,18
2022-04-10,Trinity,0.95,0,3,0,0,4,18,22
2022-04-17,Trinity,0.5,0,1,0,0,2,18,20
2022-04-17,Trinity,0.05,0,0,0,0,0,18,18
2022-04-17,Trinity,0.95,0,3,0,0,4,18,22
2022-04-24,Trinity,0.5,0,1,0,0,2,18,20
2022-04-24,Trinity,0.05,0,0,0,0,0,18,18
2022-04-24,Trinity,0.95,0,3,0,0,4,18,22
2022-05-01,Trinity,0.5,0,1,0,0,2,18,20
2022-05-01,Trinity,0.05,0,0,0,0,0,18,18
2022-05-01,Trinity,0.95,0,4,0,0,4,18,22
2022-05-08,Trinity,0.5,0,2,0,0,2,18,20
2022-05-08,Trinity,0.05,0,0,0,0,0,18,18
2022-05-08,Trinity,0.95,0,5,0,0,4,18,22
2022-05-15,Trinity,0.5,0,3,0,0,2,18,20
2022-05-15,Trinity,0.05,0,0,0,0,0,18,18
2022-05-15,Trinity,0.95,1,6,0,0,4,18,22
2022-05-22,Trinity,0.5,0,4,0,0,2,18,20
2022-05-22,Trinity,0.05,0,1,0,0,0,18,18
2022-05-22,Trinity,0.95,1,8,0,0,4,18,22
2022-05-29,Trinity,0.5,0,6,0,0,2,18,20
2022-05-29,Trinity,0.05,0,2,0,0,0,18,18
2022-05-29,Trinity,0.95,1,11,0,0,4,18,22
2022-06-05,Trinity,0.5,0,7,0,0,2,18,20
2022-06-05,Trinity,0.05,0,3,0,0,0,18,18
2022-06-05,Trinity,0.95,1,13,0,0,4,18,22
2022-06-12,Trinity,0.5,0,10,0,0,2,18,20
2022-06-12,Trinity,0.05,0,5,0,0,0,18,18
2022-06-12,Trinity,0.95,1,16,0,0,4,18,22
2022-06-19,Trinity,0.5,0,13,0,0,2,18,20
2022-06-19,Trinity,0.05,0,7,0,0,0,18,18
2022-06-19,Trinity,0.95,1,21,0,0,4,18,22
2022-06-26,Trinity,0.5,0,19,0,0,2,18,20
2022-06-26,Trinity,0.05,0,11,0,0,0,18,18
2022-06-26,Trinity,0.95,2,27,0,0,4,18,22
2022-07-03,Trinity,0.5,0,23,0,0,2,18,20
2022-07-03,Trinity,0.05,0,15,0,0,0,18,18
2022-07-03,Trinity,0.95,2,33,0,0,4,18,22
2022-07-10,Trinity,0.5,0,24,0,0,2,18,20
2022-07-10,Trinity,0.05,0,15,0,0,0,18,18
2022-07-10,Trinity,0.95,2,34,0,1,4,18,22
2022-07-17,Trinity,0.5,0,20,0,0,2,18,20
2022-07-17,Trinity,0.05,0,13,0,0,0,18,18
2022-07-17,Trinity,0.95,2,29,0,1,5,18,23
2022-07-24,Trinity,0.5,0,15,0,0,2,18,20
2022-07-24,Trinity,0.05,0,9,0,0,0,18,18
2022-07-24,Trinity,0.95,2,23,0,1,5,18,23
2022-07-31,Trinity,0.5,0,11,0,0,2,18,20
2022-07-31,Trinity,0.05,0,6,0,0,0,18,18
2022-07-31,Trinity,0.95,1,18,0,0,5,18,23
2022-08-07,Trinity,0.5,0,9,0,0,2,18,20
2022-08-07,Trinity,0.05,0,4,0,0,0,18,18
2022-08-07,Trinity,0.95,1,15,0,0,5,18,23
2022-08-14,Trinity,0.5,0,7,0,0,2,18,20
2022-08-14,Trinity,0.05,0,3,0,0,0,18,18
2022-08-14,Trinity,0.95,1,13,0,0,5,18,23
2022-08-21,Trinity,0.5,0,7,0,0,2,18,20
2022-08-21,Trinity,0.05,0,3,0,0,0,18,18
2022-08-21,Trinity,0.95,1,12,0,0,5,18,23
2022-08-28,Trinity,0.5,0,7,0,0,2,18,20
2022-08-28,Trinity,0.05,0,3,0,0,0,18,18
2022-08-28,Trinity,0.95,1,12,0,0,5,18,23
2022-09-04,Trinity,0.5,0,6,0,0,2,18,20
2022-09-04,Trinity,0.05,0,2,0,0,0,18,18
2022-09-04,Trinity,0.95,1,12,0,0,5,18,23
2022-09-11,Trinity,0.5,0,6,0,0,2,18,20
2022-09-11,Trinity,0.05,0,2,0,0,0,18,18
2022-09-11,Trinity,0.95,1,12,0,0,5,18,23
2022-09-18,Trinity,0.5,0,5,0,0,2,18,20
2022-09-18,Trinity,0.05,0,1,0,0,0,18,18
2022-09-18,Trinity,0.95,1,11,0,0,5,18,23
2022-09-25,Trinity,0.5,0,5,0,0,2,18,20
2022-09-25,Trinity,0.05,0,1,0,0,0,18,18
2022-09-25,Trinity,0.95,1,12,0,0,5,18,23
2022-10-02,Trinity,0.5,0,4,0,0,2,18,20
2022-10-02,Trinity,0.05,0,1,0,0,0,18,18
2022-10-02,Trinity,0.95,1,12,0,0,5,18,23
2022-10-09,Trinity,0.5,0,4,0,0,2,18,20
2022-10-09,Trinity,0.05,0,0,0,0,0,18,18
2022-10-09,Trinity,0.95,1,13,0,0,5,18,23
2022-10-16,Trinity,0.5,0,4,0,0,2,18,20
2022-10-16,Trinity,0.05,0,0,0,0,0,18,18
2022-10-16,Trinity,0.95,1,14,0,0,5,18,23
2022-10-23,Trinity,0.5,0,3,0,0,2,18,20
2022-10-23,Trinity,0.05,0,0,0,0,0,18,18
2022-10-23,Trinity,0.95,1,14,0,0,5,18,23
2022-10-30,Trinity,0.5,0,3,0,0,2,18,20
2022-10-30,Trinity,0.05,0,0,0,0,0,18,18
2022-10-30,Trinity,0.95,1,15,0,0,5,18,23
2022-11-06,Trinity,0.5,0,3,0,0,2,18,20
2022-11-06,Trinity,0.05,0,0,0,0,0,18,18
2022-11-06,Trinity,0.95,1,15,0,0,5,18,23
2022-11-13,Trinity,0.5,0,3,0,0,2,18,20
2022-11-13,Trinity,0.05,0,0,0,0,0,18,18
2022-11-13,Trinity,0.95,1,16,0,0,5,18,23
2022-11-20,Trinity,0.5,0,3,0,0,2,18,20
2022-11-20,Trinity,0.05,0,0,0,0,0,18,18
2022-11-20,Trinity,0.95,1,17,0,0,5,18,23
2022-11-27,Trinity,0.5,0,3,0,0,2,18,20
2022-11-27,Trinity,0.05,0,0,0,0,0,18,18
2022-11-27,Trinity,0.95,1,17,0,0,5,18,23
2021-12-19,Tulare,0.5,48,424,11,4,4,1289,1293
2021-12-19,Tulare,0.05,32,44,6,0,0,1289,1289
2021-12-19,Tulare,0.95,68,1584,18,15,15,1289,1304
2021-12-26,Tulare,0.5,48,573,9,3,8,1289,1297
2021-12-26,Tulare,0.05,32,60.94999999999993,4,0,2,1289,1291
2021-12-26,Tulare,0.95,68,2137.0999999999985,15,11,21,1289,1310
2022-01-02,Tulare,0.5,60,827,9,3,12,1289,1301
2022-01-02,Tulare,0.05,41,91,4,0,4,1289,1293
2022-01-02,Tulare,0.95,82,3084.0499999999993,15,11,26,1289,1315
2022-01-09,Tulare,0.5,81,1211,10,3,16,1289,1305
2022-01-09,Tulare,0.05,59,130,5,0,6,1289,1295
2022-01-09,Tulare,0.95,106.04999999999927,4466,17.049999999999272,12,33,1289,1322
2022-01-16,Tulare,0.5,109,1689,13,5,22,1289,1311
2022-01-16,Tulare,0.05,83,183,7,0,9,1289,1298
2022-01-16,Tulare,0.95,140,6314.399999999994,21,16,41,1289,1330
2022-01-23,Tulare,0.5,138,2157,16,6,30,1289,1319
2022-01-23,Tulare,0.05,108,233.94999999999993,9,0,14,1289,1303
2022-01-23,Tulare,0.95,175,7901.0999999999985,25,21,53,1289,1342
2022-01-30,Tulare,0.5,156,2230,19,8,40,1289,1329
2022-01-30,Tulare,0.05,121,255.94999999999993,10,1,20,1289,1309
2022-01-30,Tulare,0.95,197,8598.05,29,25,69,1289,1358
2022-02-06,Tulare,0.5,154,2094,19,9,50,1289,1339
2022-02-06,Tulare,0.05,120,230,11,1,26,1289,1315
2022-02-06,Tulare,0.95,194,7806.249999999996,29,27,84,1289,1373
2022-02-13,Tulare,0.5,133,1604,17,8,61,1289,1350
2022-02-13,Tulare,0.05,101,170,9,1,32,1289,1321
2022-02-13,Tulare,0.95,168,5979.199999999997,26,26,99,1289,1388
2022-02-20,Tulare,0.5,102,1098,14,7,69,1289,1358
2022-02-20,Tulare,0.05,76,114.89999999999986,7,0,38,1289,1327
2022-02-20,Tulare,0.95,131,4185.299999999996,22,23,110,1289,1399
2022-02-27,Tulare,0.5,74,739,11,5,76,1289,1365
2022-02-27,Tulare,0.05,53,78,5,0,43,1289,1332
2022-02-27,Tulare,0.95,99,2784.0499999999993,18,18,119,1289,1408
2022-03-06,Tulare,0.5,52,496,8,4,81,1289,1370
2022-03-06,Tulare,0.05,35,52,3,0,47,1289,1336
2022-03-06,Tulare,0.95,73,1912.1499999999978,14,14,125,1289,1414
2022-03-13,Tulare,0.5,37,358,6,3,84,1289,1373
2022-03-13,Tulare,0.05,23,38,2,0,50,1289,1339
2022-03-13,Tulare,0.95,54,1345.0999999999985,11,10,130,1289,1419
2022-03-20,Tulare,0.5,26,259,4,2,87,1289,1376
2022-03-20,Tulare,0.05,15,27,1,0,52,1289,1341
2022-03-20,Tulare,0.95,40,987,8,7,133,1289,1422
2022-03-27,Tulare,0.5,20,198,3,1,89,1289,1378
2022-03-27,Tulare,0.05,10,23,0,0,54,1289,1343
2022-03-27,Tulare,0.95,31,752.0499999999993,6,6,135,1289,1424
2022-04-03,Tulare,0.5,15,168,2,1,90,1289,1379
2022-04-03,Tulare,0.05,7,16,0,0,55,1289,1344
2022-04-03,Tulare,0.95,25,621.0499999999993,5,5,137,1289,1426
2022-04-10,Tulare,0.5,12,140,2,1,91,1289,1380
2022-04-10,Tulare,0.05,5,15,0,0,56,1289,1345
2022-04-10,Tulare,0.95,20,554,4,4,138,1289,1427
2022-04-17,Tulare,0.5,10,141,1,0,92,1289,1381
2022-04-17,Tulare,0.05,4,13,0,0,57,1289,1346
2022-04-17,Tulare,0.95,19,537,4,3,139,1289,1428
2022-04-24,Tulare,0.5,10,154,1,0,93,1289,1382
2022-04-24,Tulare,0.05,4,18,0,0,57,1289,1346
2022-04-24,Tulare,0.95,18,590,3,3,140,1289,1429
2022-05-01,Tulare,0.5,10,176,1,0,94,1289,1383
2022-05-01,Tulare,0.05,5,19,0,0,58,1289,1347
2022-05-01,Tulare,0.95,19,666,3,3,141,1289,1430
2022-05-08,Tulare,0.5,12,217,1,0,94,1289,1383
2022-05-08,Tulare,0.05,6,23,0,0,59,1289,1348
2022-05-08,Tulare,0.95,20,834.0499999999993,3,3,142,1289,1431
2022-05-15,Tulare,0.5,14,274,1,1,95,1289,1384
2022-05-15,Tulare,0.05,7,28.949999999999932,0,0,59,1289,1348
2022-05-15,Tulare,0.95,24,1025.0499999999993,4,3,143,1289,1432
2022-05-22,Tulare,0.5,17,336,1,1,96,1289,1385
2022-05-22,Tulare,0.05,9,35,0,0,60,1289,1349
2022-05-22,Tulare,0.95,28,1257.0499999999993,4,4,144,1289,1433
2022-05-29,Tulare,0.5,21,407,2,1,98,1289,1387
2022-05-29,Tulare,0.05,12,43,0,0,61,1289,1350
2022-05-29,Tulare,0.95,32,1516.199999999997,4,4,146,1289,1435
2022-06-05,Tulare,0.5,24,467,2,1,99,1289,1388
2022-06-05,Tulare,0.05,14,51,0,0,63,1289,1352
2022-06-05,Tulare,0.95,37,1734.0999999999985,5,5,147,1289,1436
2022-06-12,Tulare,0.5,28,527,2,1,101,1289,1390
2022-06-12,Tulare,0.05,17,56,0,0,64,1289,1353
2022-06-12,Tulare,0.95,41,1994.0499999999993,5,5,149,1289,1438
2022-06-19,Tulare,0.5,31,623,2,1,103,1289,1392
2022-06-19,Tulare,0.05,20,61,0,0,66,1289,1355
2022-06-19,Tulare,0.95,47,2349.0499999999993,6,6,151,1289,1440
2022-06-26,Tulare,0.5,36,687,3,2,105,1289,1394
2022-06-26,Tulare,0.05,22,71.94999999999993,0,0,68,1289,1357
2022-06-26,Tulare,0.95,51,2594.5999999999913,6,7,154,1289,1443
2022-07-03,Tulare,0.5,39,736.5,3,2,107,1289,1396
2022-07-03,Tulare,0.05,25,83,0,0,70,1289,1359
2022-07-03,Tulare,0.95,54,2730.199999999997,6,7,157,1289,1446
2022-07-10,Tulare,0.5,40,762,3,2,110,1289,1399
2022-07-10,Tulare,0.05,27,75,1,0,72,1289,1361
2022-07-10,Tulare,0.95,57,2914.149999999998,7,8,161,1289,1450
2022-07-17,Tulare,0.5,41,756,3,2,113,1289,1402
2022-07-17,Tulare,0.05,27,90,1,0,74,1289,1363
2022-07-17,Tulare,0.95,58,2910,7,8,164,1289,1453
2022-07-24,Tulare,0.5,40,762,3,2,116,1289,1405
2022-07-24,Tulare,0.05,27,81,1,0,76,1289,1365
2022-07-24,Tulare,0.95,58,2899.2999999999956,7,8,168,1289,1457
2022-07-31,Tulare,0.5,40,737,3,2,118,1289,1407
2022-07-31,Tulare,0.05,25,81,0,0,79,1289,1368
2022-07-31,Tulare,0.95,57,2757.0999999999985,7,8,171,1289,1460
2022-08-07,Tulare,0.5,38,701,3,2,121,1289,1410
2022-08-07,Tulare,0.05,24,75,0,0,81,1289,1370
2022-08-07,Tulare,0.95,54,2627,6,8,174,1289,1463
2022-08-14,Tulare,0.5,36,633,3,2,124,1289,1413
2022-08-14,Tulare,0.05,22,69.94999999999993,0,0,83,1289,1372
2022-08-14,Tulare,0.95,51,2389.0499999999993,6,8,177,1289,1466
2022-08-21,Tulare,0.5,34,615,3,2,126,1289,1415
2022-08-21,Tulare,0.05,21,65,0,0,85,1289,1374
2022-08-21,Tulare,0.95,49,2385.0999999999985,6,7,180,1289,1469
2022-08-28,Tulare,0.5,33,652.5,2,2,128,1289,1417
2022-08-28,Tulare,0.05,21,69.94999999999993,0,0,87,1289,1376
2022-08-28,Tulare,0.95,49,2466,6,7,183,1289,1472
2022-09-04,Tulare,0.5,36,681,3,2,131,1289,1420
2022-09-04,Tulare,0.05,22,75,0,0,89,1289,1378
2022-09-04,Tulare,0.95,52,2589.399999999994,6,7,186,1289,1475
2022-09-11,Tulare,0.5,39,733,3,2,133,1289,1422
2022-09-11,Tulare,0.05,23,76,0,0,91,1289,1380
2022-09-11,Tulare,0.95,58,2881.0499999999993,6,7,189,1289,1478
2022-09-18,Tulare,0.5,41,768,3,2,136,1289,1425
2022-09-18,Tulare,0.05,23,80,0,0,92,1289,1381
2022-09-18,Tulare,0.95,67,3162.199999999997,7,8,192,1289,1481
2022-09-25,Tulare,0.5,43,821,3,2,138,1289,1427
2022-09-25,Tulare,0.05,23,89.94999999999993,1,0,95,1289,1384
2022-09-25,Tulare,0.95,77,3508.0499999999993,8,9,196,1289,1485
2022-10-02,Tulare,0.5,45,870,3,2,141,1289,1430
2022-10-02,Tulare,0.05,23,97,1,0,97.94999999999993,1289,1386.9499999999998
2022-10-02,Tulare,0.95,87,3844.2999999999956,8,10,201,1289,1490
2022-10-09,Tulare,0.5,48,898,4,2,145,1289,1434
2022-10-09,Tulare,0.05,22,95,1,0,100,1289,1389
2022-10-09,Tulare,0.95,98,4190.199999999997,9,10,205,1289,1494
2022-10-16,Tulare,0.5,50,919,4,2,148,1289,1437
2022-10-16,Tulare,0.05,22,89,1,0,102,1289,1391
2022-10-16,Tulare,0.95,107,4431.0999999999985,10,11,211,1289,1500
2022-10-23,Tulare,0.5,51,959.5,4,3,152,1289,1441
2022-10-23,Tulare,0.05,22,94,1,0,105,1289,1394
2022-10-23,Tulare,0.95,113,4539.149999999998,10,12,218,1289,1507
2022-10-30,Tulare,0.5,52,976.5,4,3,155,1289,1444
2022-10-30,Tulare,0.05,21,104.94999999999993,1,0,108,1289,1397
2022-10-30,Tulare,0.95,118,4712.299999999996,11,12,224,1289,1513
2022-11-06,Tulare,0.5,54,980,4,3,159,1289,1448
2022-11-06,Tulare,0.05,21,96,1,0,110,1289,1399
2022-11-06,Tulare,0.95,120,4876.249999999996,11,13,231,1289,1520
2022-11-13,Tulare,0.5,54,923.5,4,3,163,1289,1452
2022-11-13,Tulare,0.05,20,92,1,0,113,1289,1402
2022-11-13,Tulare,0.95,119,4759.049999999999,11,13,239,1289,1528
2022-11-20,Tulare,0.5,55,960.5,4,3,166,1289,1455
2022-11-20,Tulare,0.05,19,90,0,0,115,1289,1404
2022-11-20,Tulare,0.95,119,4900.399999999994,11,14,247,1289,1536
2022-11-27,Tulare,0.5,54,961.5,4,3,170,1289,1459
2022-11-27,Tulare,0.05,20,92,1,0,117,1289,1406
2022-11-27,Tulare,0.95,117,4623.049999999999,11,14,256,1289,1545
2021-12-19,Tuolumne,0.5,6,103,1,0,0,153,153
2021-12-19,Tuolumne,0.05,1,76,0,0,0,153,153
2021-12-19,Tuolumne,0.95,16,133,4,2,2,153,155
2021-12-26,Tuolumne,0.5,7,162,1,0,1,153,154
2021-12-26,Tuolumne,0.05,2,129,0,0,0,153,153
2021-12-26,Tuolumne,0.95,20,201,5,2,3,153,156
2022-01-02,Tuolumne,0.5,13,336,2,0,1,153,154
2022-01-02,Tuolumne,0.05,3,283,0,0,0,153,153
2022-01-02,Tuolumne,0.95,30,396,6,2,4,153,157
2022-01-09,Tuolumne,0.5,23,717,3,1,2,153,155
2022-01-09,Tuolumne,0.05,8,623,0,0,0,153,153
2022-01-09,Tuolumne,0.95,54,812,11,3,6,153,159
2022-01-16,Tuolumne,0.5,35,923,5,1,4,153,157
2022-01-16,Tuolumne,0.05,12,811.9499999999999,0,0,0,153,153
2022-01-16,Tuolumne,0.95,80,1037,17,6,10,153,163
2022-01-23,Tuolumne,0.5,40,877,7,2,6,153,159
2022-01-23,Tuolumne,0.05,14,775,1,0,1,153,154
2022-01-23,Tuolumne,0.95,89,986,20,8,14,153,167
2022-01-30,Tuolumne,0.5,36,736,7,2,9,153,162
2022-01-30,Tuolumne,0.05,13,647,1,0,3,153,156
2022-01-30,Tuolumne,0.95,81,827,21,9,19,153,172
2022-02-06,Tuolumne,0.5,26,417,5,2,12,153,165
2022-02-06,Tuolumne,0.05,9,359,1,0,4,153,157
2022-02-06,Tuolumne,0.95,62,481,18,8,23,153,176
2022-02-13,Tuolumne,0.5,16,218,4,1,14,153,167
2022-02-13,Tuolumne,0.05,4,180,0,0,5,153,158
2022-02-13,Tuolumne,0.95,40,259,13,6,26,153,179
2022-02-20,Tuolumne,0.5,9,123,2,1,15,153,168
2022-02-20,Tuolumne,0.05,2,95,0,0,6,153,159
2022-02-20,Tuolumne,0.95,25,153,9,4,28,153,181
2022-02-27,Tuolumne,0.5,5,77,1,0,16,153,169
2022-02-27,Tuolumne,0.05,1,57,0,0,6.949999999999932,153,159.94999999999993
2022-02-27,Tuolumne,0.95,16,99,6,3,30,153,183
2022-03-06,Tuolumne,0.5,3,48,1,0,17,153,170
2022-03-06,Tuolumne,0.05,0,34,0,0,7,153,160
2022-03-06,Tuolumne,0.95,10,66,4,2,30,153,183
2022-03-13,Tuolumne,0.5,1,30,0,0,17,153,170
2022-03-13,Tuolumne,0.05,0,18,0,0,7,153,160
2022-03-13,Tuolumne,0.95,6,43,2,1,31,153,184
2022-03-20,Tuolumne,0.5,1,19,0,0,17,153,170
2022-03-20,Tuolumne,0.05,0,11,0,0,7,153,160
2022-03-20,Tuolumne,0.95,5,30,2,1,31,153,184
2022-03-27,Tuolumne,0.5,0,14,0,0,17,153,170
2022-03-27,Tuolumne,0.05,0,8,0,0,7,153,160
2022-03-27,Tuolumne,0.95,3,21,1,1,31,153,184
2022-04-03,Tuolumne,0.5,0,13,0,0,17,153,170
2022-04-03,Tuolumne,0.05,0,7,0,0,7,153,160
2022-04-03,Tuolumne,0.95,3,20,1,1,31,153,184
2022-04-10,Tuolumne,0.5,0,16,0,0,17,153,170
2022-04-10,Tuolumne,0.05,0,10,0,0,7,153,160
2022-04-10,Tuolumne,0.95,3,24,1,0,31,153,184
2022-04-17,Tuolumne,0.5,0,24,0,0,17,153,170
2022-04-17,Tuolumne,0.05,0,16,0,0,7,153,160
2022-04-17,Tuolumne,0.95,3,34,1,0,31,153,184
2022-04-24,Tuolumne,0.5,0,41,0,0,18,153,171
2022-04-24,Tuolumne,0.05,0,30,0,0,7,153,160
2022-04-24,Tuolumne,0.95,3,54,1,1,31,153,184
2022-05-01,Tuolumne,0.5,1,69,0,0,18,153,171
2022-05-01,Tuolumne,0.05,0,54,0,0,8,153,161
2022-05-01,Tuolumne,0.95,4,86.04999999999927,1,1,31,153,184
2022-05-08,Tuolumne,0.5,1,87,0,0,18,153,171
2022-05-08,Tuolumne,0.05,0,70,0,0,8,153,161
2022-05-08,Tuolumne,0.95,5,107,1,1,32,153,185
2022-05-15,Tuolumne,0.5,2,110,0,0,18,153,171
2022-05-15,Tuolumne,0.05,0,89.94999999999993,0,0,8,153,161
2022-05-15,Tuolumne,0.95,7,132,2,1,32,153,185
2022-05-22,Tuolumne,0.5,2,140,0,0,18,153,171
2022-05-22,Tuolumne,0.05,0,116,0,0,8,153,161
2022-05-22,Tuolumne,0.95,8,165,2,1,32,153,185
2022-05-29,Tuolumne,0.5,2,137,0,0,18,153,171
2022-05-29,Tuolumne,0.05,0,113,0,0,8,153,161
2022-05-29,Tuolumne,0.95,8,162,2,2,32,153,185
2022-06-05,Tuolumne,0.5,2,134,0,0,19,153,172
2022-06-05,Tuolumne,0.05,0,110,0,0,8,153,161
2022-06-05,Tuolumne,0.95,8,159,2,1,33,153,186
2022-06-12,Tuolumne,0.5,2,142,0,0,19,153,172
2022-06-12,Tuolumne,0.05,0,118,0,0,9,153,162
