county,date,other,delta,omicron,alpha,epsilon,gamma,iota,zeta,beta,mu
El Dorado,2022-02-09,0,1,6,0,0,0,0,0,0,0
El Dorado,2022-02-10,1,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-11,0,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-12,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-02-13,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-14,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-15,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-16,1,0,7,0,0,0,0,0,0,0
El Dorado,2022-02-17,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-18,0,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-19,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-20,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-21,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-23,0,0,4,0,0,0,0,0,0,0
El Dorado,2022-02-24,0,0,5,0,0,0,0,0,0,0
El Dorado,2022-02-25,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-02-26,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-02-27,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-02-28,2,0,10,0,0,0,0,0,0,0
El Dorado,2022-03-01,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-03,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-04,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-07,1,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-09,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-11,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-14,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-15,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-16,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-17,1,0,0,0,0,0,0,0,0,0
El Dorado,2022-03-19,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-20,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-22,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-25,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-03-27,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-28,0,0,5,0,0,0,0,0,0,0
El Dorado,2022-03-29,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-03-30,1,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-01,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-04-05,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-06,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-04-07,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-09,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-10,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-11,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-14,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-17,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-18,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-04-22,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-24,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-25,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-04-26,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-27,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-28,0,0,3,0,0,0,0,0,0,0
El Dorado,2022-04-29,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-04-30,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-05-02,0,0,2,0,0,0,0,0,0,0
El Dorado,2022-05-03,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-05-04,1,0,0,0,0,0,0,0,0,0
El Dorado,2022-05-05,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-05-06,0,0,1,0,0,0,0,0,0,0
El Dorado,2022-05-11,0,0,1,0,0,0,0,0,0,0
Fresno,2021-12-01,3,28,0,0,0,0,0,0,0,0
Fresno,2021-12-02,5,19,0,0,0,0,0,0,0,0
Fresno,2021-12-03,0,30,0,0,0,0,0,0,0,0
Fresno,2021-12-04,6,24,0,0,0,0,0,0,0,0
Fresno,2021-12-05,0,10,0,0,0,0,0,0,0,0
Fresno,2021-12-06,4,27,0,0,0,0,0,0,0,0
Fresno,2021-12-07,18,49,0,0,0,0,0,0,0,0
Fresno,2021-12-08,1,28,0,0,0,0,0,0,0,0
Fresno,2021-12-09,1,20,1,0,0,0,0,0,0,0
Fresno,2021-12-10,3,28,1,0,0,0,0,0,0,0
Fresno,2021-12-11,1,15,0,0,0,0,0,0,0,0
Fresno,2021-12-12,0,6,1,0,0,0,0,0,0,0
Fresno,2021-12-13,6,29,1,0,0,0,0,0,0,0
Fresno,2021-12-14,4,25,3,0,0,0,0,0,0,0
Fresno,2021-12-15,6,23,3,0,0,0,0,0,0,0
Fresno,2021-12-16,0,13,1,0,0,0,0,0,0,0
Fresno,2021-12-17,1,12,1,0,0,0,0,0,0,0
Fresno,2021-12-18,1,4,3,0,0,0,0,0,0,0
Fresno,2021-12-19,0,1,0,0,0,0,0,0,0,0
Fresno,2021-12-20,5,10,0,0,0,0,0,0,0,0
Fresno,2021-12-21,1,16,11,0,0,0,0,0,0,0
Fresno,2021-12-22,4,14,8,0,1,0,0,0,0,0
Fresno,2021-12-23,0,6,5,0,0,0,0,0,0,0
Fresno,2021-12-24,0,1,2,0,0,0,0,0,0,0
Fresno,2021-12-25,0,1,0,0,0,0,0,0,0,0
Fresno,2021-12-26,0,0,2,0,0,0,0,0,0,0
Fresno,2021-12-27,2,1,11,0,0,0,0,0,0,0
Fresno,2021-12-28,10,6,17,0,1,0,0,0,0,0
Fresno,2021-12-29,1,6,30,0,0,0,0,0,0,0
Fresno,2021-12-30,5,3,19,0,0,0,0,0,0,0
Fresno,2021-12-31,0,1,2,0,1,0,0,0,0,0
Fresno,2022-01-02,1,0,0,0,0,0,0,0,0,0
Fresno,2022-01-03,10,0,33,1,0,0,0,0,0,0
Fresno,2022-01-04,8,7,19,0,3,0,0,0,0,0
Fresno,2022-01-05,8,2,15,0,1,0,0,0,0,0
Fresno,2022-01-06,4,3,14,0,3,0,0,0,0,0
Fresno,2022-01-07,7,3,6,0,0,0,0,0,0,0
Fresno,2022-01-08,3,4,7,0,1,0,0,0,0,0
Fresno,2022-01-09,2,0,1,0,0,0,0,0,0,0
Fresno,2022-01-10,16,4,28,0,2,0,0,0,0,0
Fresno,2022-01-11,10,2,23,0,1,0,0,0,0,0
Fresno,2022-01-12,10,3,35,0,2,0,0,0,0,0
Fresno,2022-01-13,5,4,13,0,3,0,0,0,0,0
Fresno,2022-01-14,7,4,26,0,1,0,0,0,0,0
Fresno,2022-01-15,1,2,14,0,0,0,0,0,0,0
Fresno,2022-01-16,1,1,7,0,0,0,0,0,0,0
Fresno,2022-01-17,1,1,17,0,0,0,1,0,0,0
Fresno,2022-01-18,14,10,57,0,1,0,0,0,0,0
Fresno,2022-01-19,14,3,40,0,0,0,0,0,0,0
Fresno,2022-01-20,19,3,30,0,1,0,0,0,0,0
Fresno,2022-01-21,4,3,28,0,1,0,0,0,0,0
Fresno,2022-01-22,7,4,17,0,0,0,0,0,0,0
Fresno,2022-01-23,0,0,8,0,0,0,0,0,0,0
Fresno,2022-01-24,5,3,30,1,0,0,0,0,0,0
Fresno,2022-01-25,22,3,38,0,1,0,0,0,0,0
Fresno,2022-01-26,16,5,24,1,1,0,0,0,0,0
Fresno,2022-01-27,6,3,47,0,0,0,0,0,0,0
Fresno,2022-01-28,7,2,23,0,0,0,0,0,0,0
Fresno,2022-01-29,5,1,18,0,1,0,0,0,0,0
Fresno,2022-01-30,1,0,27,0,0,0,0,0,0,0
Fresno,2022-01-31,17,0,160,0,0,0,0,0,0,0
Fresno,2022-02-01,24,1,202,0,1,0,0,0,0,0
Fresno,2022-02-02,22,1,153,0,0,0,0,0,0,0
Fresno,2022-02-03,6,3,45,1,1,0,0,0,0,0
Fresno,2022-02-04,2,1,37,0,0,0,0,0,0,0
Fresno,2022-02-05,8,2,37,0,0,0,0,0,0,0
Fresno,2022-02-06,5,1,37,0,0,0,0,0,0,0
Fresno,2022-02-07,11,2,105,0,1,0,0,0,0,0
Fresno,2022-02-08,46,4,130,0,0,0,0,0,0,0
Fresno,2022-02-09,18,0,102,0,0,0,0,0,0,0
Fresno,2022-02-10,6,2,77,0,2,0,0,0,0,0
Fresno,2022-02-11,7,0,105,0,0,0,0,0,0,0
Fresno,2022-02-12,4,0,54,0,0,0,0,0,0,0
Fresno,2022-02-13,3,0,19,0,0,0,0,0,0,0
Fresno,2022-02-14,10,0,95,0,0,0,0,0,0,0
Fresno,2022-02-15,18,0,89,0,0,0,0,0,0,0
Fresno,2022-02-16,12,0,79,0,0,0,0,0,0,0
Fresno,2022-02-17,4,0,48,0,0,0,0,0,0,0
Fresno,2022-02-18,9,0,28,0,0,0,0,0,0,0
Fresno,2022-02-19,1,0,27,0,0,0,0,0,0,0
Fresno,2022-02-20,1,0,17,0,0,0,0,0,0,0
Fresno,2022-02-21,5,0,15,0,0,0,0,0,0,0
Fresno,2022-02-22,8,0,62,0,0,0,0,0,0,0
Fresno,2022-02-23,12,0,34,0,0,0,0,0,0,0
Fresno,2022-02-24,4,0,42,0,0,0,0,0,0,0
Fresno,2022-02-25,5,0,47,0,0,0,0,0,0,0
Fresno,2022-02-26,0,0,11,0,0,0,0,0,0,0
Fresno,2022-02-27,0,0,12,0,0,0,0,0,0,0
Fresno,2022-02-28,2,0,11,0,0,0,0,0,0,0
Fresno,2022-03-01,9,0,30,0,0,0,0,0,0,0
Fresno,2022-03-02,7,0,27,0,0,0,0,0,0,0
Fresno,2022-03-03,7,0,23,0,0,0,0,0,0,0
Fresno,2022-03-04,5,0,22,0,0,0,0,0,0,0
Fresno,2022-03-05,1,0,6,0,0,0,0,0,0,0
Fresno,2022-03-06,1,0,6,0,0,0,0,0,0,0
Fresno,2022-03-07,4,0,14,0,0,0,0,0,0,0
Fresno,2022-03-08,5,0,17,0,0,0,0,0,0,0
Fresno,2022-03-09,3,0,19,0,0,0,0,0,0,0
Fresno,2022-03-10,5,0,15,0,0,0,0,0,0,0
Fresno,2022-03-11,0,0,21,0,0,0,0,0,0,0
Fresno,2022-03-12,4,0,15,0,0,0,0,0,0,0
Fresno,2022-03-13,0,0,6,0,0,0,0,0,0,0
Fresno,2022-03-14,0,0,17,0,0,0,0,0,0,0
Fresno,2022-03-15,3,1,13,0,0,0,0,0,0,0
Fresno,2022-03-16,1,0,6,0,0,0,0,0,0,0
Fresno,2022-03-17,0,0,8,0,0,0,0,0,0,0
Fresno,2022-03-18,2,0,12,0,0,0,0,0,0,0
Fresno,2022-03-19,0,0,13,0,0,0,0,0,0,0
Fresno,2022-03-20,0,0,3,0,0,0,0,0,0,0
Fresno,2022-03-21,3,0,17,0,0,0,0,0,0,0
Fresno,2022-03-22,1,0,14,0,0,0,0,0,0,0
Fresno,2022-03-23,1,0,6,0,0,0,0,0,0,0
Fresno,2022-03-24,4,0,5,0,0,0,0,0,0,0
Fresno,2022-03-25,0,0,7,0,0,0,0,0,0,0
Fresno,2022-03-26,0,0,4,0,0,0,0,0,0,0
Fresno,2022-03-27,0,0,2,0,0,0,0,0,0,0
Fresno,2022-03-28,2,0,16,0,0,0,0,0,0,0
Fresno,2022-03-29,3,0,5,0,0,0,0,0,0,0
Fresno,2022-03-30,0,0,1,0,0,0,0,0,0,0
Fresno,2022-03-31,1,0,1,0,0,0,0,0,0,0
Fresno,2022-04-01,0,0,1,0,0,0,0,0,0,0
Fresno,2022-04-02,1,0,2,0,0,0,0,0,0,0
Fresno,2022-04-03,0,0,3,0,0,0,0,0,0,0
Fresno,2022-04-04,0,0,5,0,0,0,0,0,0,0
Fresno,2022-04-05,0,0,4,0,0,0,0,0,0,0
Fresno,2022-04-06,0,0,3,0,0,0,0,0,0,0
Fresno,2022-04-07,1,0,5,0,0,0,0,0,0,0
Fresno,2022-04-08,1,0,3,0,0,0,0,0,0,0
Fresno,2022-04-09,3,0,7,0,0,0,0,0,0,0
Fresno,2022-04-10,0,0,4,0,0,0,0,0,0,0
Fresno,2022-04-11,1,0,10,0,0,0,0,0,0,0
Fresno,2022-04-12,0,0,5,0,0,0,0,0,0,0
Fresno,2022-04-13,0,0,5,0,0,0,0,0,0,0
Fresno,2022-04-14,1,0,2,0,0,0,0,0,0,0
Fresno,2022-04-15,1,0,7,0,0,0,0,0,0,0
Fresno,2022-04-16,0,0,2,0,0,0,0,0,0,0
Fresno,2022-04-18,1,0,13,0,0,0,0,0,0,0
Fresno,2022-04-19,1,0,1,0,0,0,0,0,0,0
Fresno,2022-04-20,1,0,4,0,0,0,0,0,0,0
Fresno,2022-04-21,1,0,2,0,0,0,0,0,0,0
Fresno,2022-04-22,5,0,0,0,0,0,0,0,0,0
Fresno,2022-04-23,0,0,3,0,0,0,0,0,0,0
Fresno,2022-04-25,2,0,11,0,0,0,0,0,0,0
Fresno,2022-04-26,2,0,4,0,0,0,0,0,0,0
Fresno,2022-04-27,5,0,3,0,0,0,0,0,0,0
Fresno,2022-04-28,4,0,5,0,0,0,0,0,0,0
Fresno,2022-04-29,3,0,4,0,0,0,0,0,0,0
Fresno,2022-04-30,0,0,2,0,0,0,0,0,0,0
Fresno,2022-05-01,0,0,2,0,0,0,0,0,0,0
Fresno,2022-05-02,6,0,7,0,0,0,0,0,0,0
Fresno,2022-05-03,3,0,13,0,0,0,0,0,0,0
Fresno,2022-05-04,2,0,9,0,0,0,0,0,0,0
Fresno,2022-05-05,0,0,6,0,0,0,0,0,0,0
Fresno,2022-05-06,7,0,5,0,0,0,0,0,0,0
Fresno,2022-05-07,1,0,2,0,0,0,0,0,0,0
Fresno,2022-05-08,1,0,2,0,0,0,0,0,0,0
Fresno,2022-05-09,3,0,2,0,0,0,0,0,0,0
Fresno,2022-05-10,1,0,3,0,0,0,0,0,0,0
Fresno,2022-05-11,0,0,1,0,0,0,0,0,0,0
Fresno,2022-05-12,0,0,3,0,0,0,0,0,0,0
Fresno,2022-05-13,1,0,1,0,0,0,0,0,0,0
Glenn,2021-12-01,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-02,0,9,0,0,0,0,0,0,0,0
Glenn,2021-12-04,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-08,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-14,0,2,0,0,0,0,0,0,0,0
Glenn,2021-12-18,0,2,0,0,0,0,0,0,0,0
Glenn,2021-12-19,1,2,0,0,0,0,0,0,0,0
Glenn,2021-12-29,0,1,0,0,0,0,0,0,0,0
Glenn,2021-12-30,0,0,1,0,0,0,0,0,0,0
Glenn,2022-01-04,0,0,2,0,0,0,0,0,0,0
Glenn,2022-01-05,0,1,2,0,0,0,0,0,0,0
Glenn,2022-01-07,0,1,0,0,0,0,0,0,0,0
Glenn,2022-01-14,2,0,0,0,0,0,0,0,0,0
Glenn,2022-01-15,1,0,0,0,0,0,0,0,0,0
Glenn,2022-01-19,1,0,0,0,0,0,0,0,0,0
Glenn,2022-01-20,0,0,0,0,1,0,0,0,0,0
Glenn,2022-01-21,0,0,2,0,0,0,0,0,0,0
Glenn,2022-01-23,0,0,2,0,0,0,0,0,0,0
Glenn,2022-01-25,1,0,0,0,0,0,0,0,0,0
Glenn,2022-01-28,0,0,6,0,0,0,0,0,0,0
Glenn,2022-01-31,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-01,0,0,8,0,0,0,0,0,0,0
Glenn,2022-02-02,1,0,3,0,0,0,0,0,0,0
Glenn,2022-02-03,1,0,2,0,0,0,0,0,0,0
Glenn,2022-02-04,0,0,2,0,0,0,0,0,0,0
Glenn,2022-02-07,0,0,4,0,0,0,0,0,0,0
Glenn,2022-02-08,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-09,0,0,5,0,0,0,0,0,0,0
Glenn,2022-02-10,0,0,4,0,0,0,0,0,0,0
Glenn,2022-02-14,0,0,3,0,0,0,0,0,0,0
Glenn,2022-02-15,0,0,4,0,0,0,0,0,0,0
Glenn,2022-02-16,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-20,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-22,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-24,0,0,1,0,0,0,0,0,0,0
Glenn,2022-02-26,0,0,2,0,0,0,0,0,0,0
Glenn,2022-02-28,1,0,1,0,0,0,0,0,0,0
Glenn,2022-03-01,0,0,1,0,0,0,0,0,0,0
Glenn,2022-03-02,0,0,2,0,0,0,0,0,0,0
Glenn,2022-03-03,1,0,3,0,0,0,0,0,0,0
Glenn,2022-03-16,0,0,1,0,0,0,0,0,0,0
Glenn,2022-03-22,0,0,1,0,0,0,0,0,0,0
Glenn,2022-04-01,0,0,1,0,0,0,0,0,0,0
Humboldt,2021-12-01,0,11,0,0,0,0,0,0,0,0
Humboldt,2021-12-02,0,10,0,0,0,0,0,0,0,0
Humboldt,2021-12-03,0,6,0,0,0,0,0,0,0,0
Humboldt,2021-12-04,0,5,0,0,0,0,0,0,0,0
Humboldt,2021-12-05,0,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-06,1,11,0,0,0,0,0,0,0,0
Humboldt,2021-12-07,0,9,0,0,0,0,0,0,0,0
Humboldt,2021-12-08,0,12,0,0,0,0,0,0,0,0
Humboldt,2021-12-09,0,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-10,1,13,0,0,0,0,0,0,0,0
Humboldt,2021-12-11,0,4,0,0,0,0,0,0,0,0
Humboldt,2021-12-12,0,9,0,0,0,0,0,0,0,0
Humboldt,2021-12-13,0,13,0,0,0,0,0,0,0,0
Humboldt,2021-12-14,0,9,0,0,0,0,0,0,0,0
Humboldt,2021-12-15,0,3,0,0,0,0,0,0,0,0
Humboldt,2021-12-16,0,0,1,0,0,0,0,0,0,0
Humboldt,2021-12-17,0,4,0,0,0,0,0,0,0,0
Humboldt,2021-12-18,0,2,1,0,0,0,0,0,0,0
Humboldt,2021-12-19,0,3,0,0,0,0,0,0,0,0
Humboldt,2021-12-20,0,4,1,0,0,0,0,0,0,0
Humboldt,2021-12-21,1,3,1,0,0,0,0,0,0,0
Humboldt,2021-12-22,0,3,2,0,0,0,0,0,0,0
Humboldt,2021-12-23,0,2,2,0,0,0,0,0,0,0
Humboldt,2021-12-26,1,2,3,0,0,0,0,0,0,0
Humboldt,2021-12-27,1,0,0,0,0,0,0,0,0,0
Humboldt,2021-12-29,0,2,0,0,0,0,0,0,0,0
Humboldt,2021-12-30,2,0,10,0,0,0,0,0,0,0
Humboldt,2021-12-31,1,1,1,0,0,0,0,0,0,0
Humboldt,2022-01-02,3,1,6,0,0,0,0,0,0,0
Humboldt,2022-01-03,2,0,17,0,0,0,0,0,0,0
Humboldt,2022-01-04,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-01-05,1,1,3,0,0,0,0,0,0,0
Humboldt,2022-01-06,2,2,1,0,0,0,0,0,0,0
Humboldt,2022-01-07,2,0,2,0,0,0,0,0,0,0
Humboldt,2022-01-08,1,0,0,0,0,0,0,0,0,0
Humboldt,2022-01-09,1,0,25,0,0,0,0,0,0,0
Humboldt,2022-01-10,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-11,2,0,4,0,0,0,0,0,0,0
Humboldt,2022-01-12,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-01-13,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-15,1,2,0,0,0,0,0,0,0,0
Humboldt,2022-01-17,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-18,1,1,1,1,0,0,0,0,0,0
Humboldt,2022-01-19,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-20,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-23,0,1,0,0,0,0,0,0,0,0
Humboldt,2022-01-24,2,1,2,0,0,0,0,0,0,0
Humboldt,2022-01-25,2,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-26,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-27,1,0,0,0,0,0,0,0,0,0
Humboldt,2022-01-28,1,0,11,0,0,0,0,0,0,0
Humboldt,2022-01-29,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-30,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-01-31,2,1,24,0,0,0,0,0,0,0
Humboldt,2022-02-01,1,1,26,0,0,0,0,0,0,0
Humboldt,2022-02-02,0,0,26,0,0,0,0,0,0,0
Humboldt,2022-02-03,5,0,9,0,0,0,0,0,0,0
Humboldt,2022-02-04,0,1,9,0,0,0,0,0,0,0
Humboldt,2022-02-05,0,0,6,0,0,0,0,0,0,0
Humboldt,2022-02-06,2,0,15,0,0,0,0,0,0,0
Humboldt,2022-02-07,2,0,30,0,0,0,0,0,0,0
Humboldt,2022-02-08,0,0,27,0,0,0,0,0,0,0
Humboldt,2022-02-09,2,0,14,0,0,0,0,0,0,0
Humboldt,2022-02-10,0,0,20,0,0,0,0,0,0,0
Humboldt,2022-02-11,2,0,17,0,0,0,0,0,0,0
Humboldt,2022-02-12,0,0,17,0,0,0,0,0,0,0
Humboldt,2022-02-13,1,0,9,0,0,0,0,0,0,0
Humboldt,2022-02-14,2,0,30,0,0,0,0,0,0,0
Humboldt,2022-02-15,2,0,12,0,0,0,0,0,0,0
Humboldt,2022-02-16,1,0,16,0,0,0,0,0,0,0
Humboldt,2022-02-17,4,0,11,0,0,0,0,0,0,0
Humboldt,2022-02-18,3,0,12,0,0,0,0,0,0,0
Humboldt,2022-02-19,0,0,7,0,0,0,0,0,0,0
Humboldt,2022-02-20,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-02-21,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-02-22,1,0,22,0,0,0,0,0,0,0
Humboldt,2022-02-23,2,0,8,0,0,0,0,0,0,0
Humboldt,2022-02-24,1,0,6,0,0,0,0,0,0,0
Humboldt,2022-02-25,0,0,6,0,0,0,0,0,0,0
Humboldt,2022-02-26,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-02-27,0,0,6,0,0,0,0,0,0,0
Humboldt,2022-02-28,4,0,10,0,0,0,0,0,0,0
Humboldt,2022-03-01,0,0,7,0,0,0,0,0,0,0
Humboldt,2022-03-02,2,0,1,0,0,0,0,0,0,0
Humboldt,2022-03-03,0,0,6,0,0,0,0,0,0,0
Humboldt,2022-03-04,1,0,11,0,0,0,0,0,0,0
Humboldt,2022-03-05,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-06,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-07,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-03-08,0,0,6,0,0,0,0,0,0,0
Humboldt,2022-03-09,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-10,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-03-11,1,0,1,0,0,0,0,0,0,0
Humboldt,2022-03-12,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-03-13,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-03-14,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-15,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-03-17,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-03-19,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-03-22,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-03-23,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-24,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-27,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-03-29,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-04-02,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-04,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-05,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-04-06,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-04-07,2,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-08,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-04-11,1,0,0,0,0,0,0,0,0,0
Humboldt,2022-04-12,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-04-14,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-15,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-18,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-19,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-20,0,0,3,0,0,0,0,0,0,0
Humboldt,2022-04-21,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-04-27,0,0,4,0,0,0,0,0,0,0
Humboldt,2022-05-01,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-05-02,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-05-05,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-05-08,0,0,1,0,0,0,0,0,0,0
Humboldt,2022-05-10,0,0,2,0,0,0,0,0,0,0
Humboldt,2022-05-13,0,0,1,0,0,0,0,0,0,0
Imperial,2021-12-01,1,5,1,0,0,0,0,0,0,0
Imperial,2021-12-02,4,1,0,0,0,0,0,0,0,0
Imperial,2021-12-03,2,1,0,0,0,0,0,0,0,0
Imperial,2021-12-04,1,0,0,0,0,0,0,0,0,0
Imperial,2021-12-06,0,6,0,0,0,0,0,0,0,0
Imperial,2021-12-07,0,5,0,0,0,0,0,0,0,0
Imperial,2021-12-08,0,4,0,0,0,0,0,0,0,0
Imperial,2021-12-09,0,1,0,0,0,0,0,0,0,0
Imperial,2021-12-10,1,4,0,0,0,0,0,0,0,0
Imperial,2021-12-12,1,2,0,0,0,0,0,0,0,0
Imperial,2021-12-13,3,10,0,0,0,0,0,0,0,0
Imperial,2021-12-14,1,10,0,0,0,0,0,0,0,0
Imperial,2021-12-15,0,6,0,0,0,0,0,0,0,0
Imperial,2021-12-16,0,4,0,0,0,0,0,0,0,0
Imperial,2021-12-17,1,4,1,0,0,0,0,0,0,0
Imperial,2021-12-19,1,1,0,0,0,0,0,0,0,0
Imperial,2021-12-20,0,0,1,0,0,0,0,0,0,0
Imperial,2021-12-21,0,0,1,0,0,0,0,0,0,0
Imperial,2021-12-22,0,2,0,0,0,0,0,0,0,0
Imperial,2021-12-23,0,1,1,0,0,0,0,0,0,0
Imperial,2021-12-24,0,0,1,0,0,0,0,0,0,0
Imperial,2021-12-25,0,0,1,0,0,0,0,0,0,0
Imperial,2021-12-28,0,0,4,0,0,0,0,0,0,0
Imperial,2021-12-29,0,2,0,0,0,0,0,0,0,0
Imperial,2021-12-30,2,2,1,0,0,0,0,0,0,0
Imperial,2021-12-31,1,1,9,0,0,0,0,0,0,0
Imperial,2022-01-03,1,1,2,0,0,0,0,0,0,0
Imperial,2022-01-04,2,0,1,0,0,0,0,0,0,0
Imperial,2022-01-05,0,1,0,0,0,0,0,0,0,0
Imperial,2022-01-06,1,2,2,0,0,0,0,0,0,0
Imperial,2022-01-07,0,0,3,0,0,0,0,0,0,0
Imperial,2022-01-08,0,1,1,0,0,0,0,0,0,0
Imperial,2022-01-09,0,1,1,0,0,0,0,0,0,0
Imperial,2022-01-10,2,0,3,0,0,0,0,0,0,0
Imperial,2022-01-11,2,0,2,0,0,0,0,0,0,0
